"","year","sample","flag","type","first_year"
"1631",2,5,"513","resight",FALSE
"1632",2,5,"51","resight",FALSE
"1633",2,5,"43","resight",FALSE
"1634",2,5,"551","resight",FALSE
"1635",2,5,"385","resight",FALSE
"1636",2,5,"508","resight",FALSE
"1637",2,5,"385","resight",FALSE
"1638",2,5,"518","resight",FALSE
"1639",2,5,"516","resight",FALSE
"1640",2,5,"510","resight",FALSE
"1641",2,5,"372","resight",FALSE
"1642",2,5,"155","resight",FALSE
"1643",2,5,"424","resight",FALSE
"1644",2,5,"244","resight",FALSE
"1645",2,5,"312","resight",FALSE
"1646",2,5,"385","resight",FALSE
"1647",2,5,"562","resight",FALSE
"1648",2,5,"508","resight",FALSE
"1649",2,5,"563","resight",FALSE
"1650",2,5,"366","resight",FALSE
"1651",2,5,"47","resight",FALSE
"1652",2,5,"564","resight",FALSE
"1653",2,5,"288","resight",FALSE
"1654",2,5,"565","resight",FALSE
"1655",2,5,"10","resight",FALSE
"1656",2,5,"347","resight",FALSE
"1657",2,5,"566","resight",FALSE
"1658",2,5,"567","resight",FALSE
"1659",2,5,"557","resight",FALSE
"1660",2,5,"251","resight",FALSE
"1661",2,5,"568","resight",FALSE
"1662",2,5,"257","resight",FALSE
"1663",2,5,"569","resight",FALSE
"1664",2,5,"417","resight",FALSE
"1665",2,5,"570","resight",FALSE
"1666",2,5,"473","resight",FALSE
"1667",2,5,"123","resight",FALSE
"1668",2,5,"427","resight",FALSE
"1669",2,5,"530","resight",FALSE
"1670",2,5,"427","resight",FALSE
"1671",2,5,"553","resight",FALSE
"1672",2,5,"142","resight",FALSE
"1673",2,5,"489","resight",FALSE
"1674",2,5,"490","resight",FALSE
"1675",2,5,"347","resight",FALSE
"1676",2,5,"571","resight",FALSE
"1677",2,5,"461","resight",FALSE
"1678",2,5,"458","resight",FALSE
"1679",2,5,"33","resight",FALSE
"1680",2,5,"427","resight",FALSE
"1681",2,5,"440","resight",FALSE
"1682",2,5,"434","resight",FALSE
"1683",2,5,"572","resight",FALSE
"1684",2,5,"573","resight",FALSE
"1685",2,5,"75","resight",FALSE
"1686",2,5,"367","resight",FALSE
"1687",2,5,"52","resight",FALSE
"1688",2,5,"403","resight",FALSE
"1689",2,5,"557","resight",FALSE
"1690",2,5,"574","resight",FALSE
"1691",2,5,"241","resight",FALSE
"1692",2,5,"425","resight",FALSE
"1693",2,5,"575","resight",FALSE
"1694",2,5,"164","resight",FALSE
"1695",2,5,"113","resight",FALSE
"1696",2,5,"576","resight",FALSE
"1697",2,5,"199","resight",FALSE
"1698",2,5,"187","resight",FALSE
"1699",2,5,"469","resight",FALSE
"1700",2,5,"491","resight",FALSE
"1701",2,5,"402","resight",FALSE
"1702",2,5,"410","resight",FALSE
"1703",2,5,"398","resight",FALSE
"1704",2,5,"403","resight",FALSE
"1705",2,5,"539","resight",FALSE
"1706",2,5,"237","resight",FALSE
"1707",2,5,"43","resight",FALSE
"1708",2,5,"407","resight",FALSE
"1709",2,5,"577","resight",FALSE
"1710",2,5,"578","resight",FALSE
"1711",2,5,"425","resight",FALSE
"1712",2,5,"434","resight",FALSE
"1713",2,5,"404","resight",FALSE
"1714",2,5,"52","resight",FALSE
"1715",2,5,"438","resight",FALSE
"1716",2,5,"579","resight",FALSE
"1717",2,5,"94","resight",FALSE
"1718",2,5,"491","resight",FALSE
"1719",2,5,"438","resight",FALSE
"1720",2,5,"524","resight",FALSE
"1721",2,5,"451","resight",FALSE
"1722",2,5,"466","resight",FALSE
"1723",2,5,"490","resight",FALSE
"1724",2,5,"580","resight",FALSE
"1725",2,5,"581","resight",FALSE
"1726",2,5,"257","resight",FALSE
"1727",2,5,"187","resight",FALSE
"1728",2,5,"75","resight",FALSE
"1729",2,5,"425","resight",FALSE
"1730",2,5,"416","resight",FALSE
"1731",2,5,"237","resight",FALSE
"1732",2,5,"164","resight",FALSE
"1733",2,5,"532","resight",FALSE
"1734",2,5,"464","resight",FALSE
"1735",2,5,"405","resight",FALSE
"1736",2,5,"189","resight",FALSE
"1737",2,5,"582","resight",FALSE
"1738",2,5,"450","resight",FALSE
"1739",2,5,"408","resight",FALSE
"1740",2,5,"562","resight",FALSE
"1741",2,5,"521","resight",FALSE
"1742",2,5,"88","resight",FALSE
"1743",2,5,"466","resight",FALSE
"1744",2,5,"178","resight",FALSE
"1745",2,5,"235","resight",FALSE
"1746",2,5,"534","resight",FALSE
"1747",2,5,"529","resight",FALSE
"1748",2,5,"401","resight",FALSE
"1749",2,5,"583","resight",FALSE
"1750",2,5,"577","resight",FALSE
"1751",2,5,"43","resight",FALSE
"1752",2,5,"507","resight",FALSE
"1753",2,5,"449","resight",FALSE
"1754",2,5,"34","resight",FALSE
"1755",2,5,"285","resight",FALSE
"1756",2,5,"43","resight",FALSE
"1757",2,5,"473","resight",FALSE
"1758",2,5,"584","resight",FALSE
"1759",2,5,"450","resight",FALSE
"1760",2,5,"407","resight",FALSE
"1761",2,5,"152","resight",FALSE
"1762",2,5,"270","resight",FALSE
"1763",2,5,"405","resight",FALSE
"1764",2,5,"408","resight",FALSE
"1765",2,5,"164","resight",FALSE
"1766",2,5,"425","resight",FALSE
"1767",2,5,"255","resight",FALSE
"1768",2,5,"497","resight",FALSE
"1769",2,5,"453","resight",FALSE
"1770",2,5,"510","resight",FALSE
"1771",2,5,"10","resight",FALSE
"1772",2,5,"258","resight",FALSE
"1773",2,5,"434","resight",FALSE
"1774",2,5,"246","resight",FALSE
"1775",2,5,"405","resight",FALSE
"1776",2,5,"585","resight",FALSE
"1777",2,5,"497","resight",FALSE
"1778",2,5,"554","resight",FALSE
"1779",2,5,"75","resight",FALSE
"1780",2,5,"192","resight",FALSE
"1781",2,5,"586","resight",FALSE
"1782",2,5,"17","resight",FALSE
"1783",2,5,"88","resight",FALSE
"1784",2,5,"585","resight",FALSE
"1785",2,5,"587","resight",FALSE
"1786",2,5,"186","resight",FALSE
"1787",2,5,"563","resight",FALSE
"1788",2,5,"402","resight",FALSE
"1789",2,5,"3","resight",FALSE
"1790",2,5,"52","resight",FALSE
"1791",2,5,"539","resight",FALSE
"1792",2,5,"33","resight",FALSE
"1793",2,5,"582","resight",FALSE
"1794",2,5,"391","resight",FALSE
"1795",2,5,"588","resight",FALSE
"1796",2,5,"521","resight",FALSE
"1797",2,5,"419","resight",FALSE
"1798",2,5,"164","resight",FALSE
"1799",2,5,"589","resight",FALSE
"1800",2,5,"33","resight",FALSE
"1801",2,5,"466","resight",FALSE
"1802",2,5,"590","resight",FALSE
"1803",2,5,"587","resight",FALSE
"1804",2,5,"510","resight",FALSE
"1805",2,5,"75","resight",FALSE
"1806",2,5,"347","resight",FALSE
"1807",2,5,"403","resight",FALSE
"1808",2,5,"114","resight",FALSE
"1809",2,5,"257","resight",FALSE
"1810",2,5,"316","resight",FALSE
"1811",2,5,"427","resight",FALSE
"1812",2,5,"583","resight",FALSE
"1813",2,5,"591","resight",FALSE
"1814",2,5,"589","resight",FALSE
"1815",2,5,"102","resight",FALSE
"1816",2,5,"473","resight",FALSE
"1817",2,5,"592","resight",FALSE
"1818",2,5,"452","resight",FALSE
"1819",2,5,"577","resight",FALSE
"1820",2,5,"593","resight",FALSE
"1821",2,5,"312","resight",FALSE
"1822",2,5,"594","resight",FALSE
"1823",2,5,"595","resight",FALSE
"1824",2,5,"246","resight",FALSE
"1825",2,5,"473","resight",FALSE
"1826",2,5,"241","resight",FALSE
"1827",2,5,"516","resight",FALSE
"1828",2,5,"258","resight",FALSE
"1829",2,5,"114","resight",FALSE
"1830",2,5,"434","resight",FALSE
"1831",2,5,"33","resight",FALSE
"1832",2,5,"33","resight",FALSE
"1833",2,5,"90","resight",FALSE
"1834",2,5,"452","resight",FALSE
"1835",2,5,"427","resight",FALSE
"1836",2,5,"438","resight",FALSE
"1837",2,5,"155","resight",FALSE
"1838",2,5,"550","resight",FALSE
"1839",2,5,"483","resight",FALSE
"1840",2,5,"257","resight",FALSE
"1841",2,5,"270","resight",FALSE
"1842",2,5,"75","resight",FALSE
"1843",2,5,"473","resight",FALSE
"1844",2,5,"524","resight",FALSE
"1845",2,5,"367","resight",FALSE
"1846",2,5,"183","resight",FALSE
"1847",2,5,"397","resight",FALSE
"1848",2,5,"258","resight",FALSE
"1849",2,5,"183","resight",FALSE
"1850",2,5,"445","resight",FALSE
"1851",2,5,"466","resight",FALSE
"1852",2,5,"596","resight",FALSE
"1853",2,5,"466","resight",FALSE
"1854",2,5,"506","resight",FALSE
"1855",2,5,"537","resight",FALSE
"1856",2,5,"518","resight",FALSE
"1857",2,5,"522","resight",FALSE
"1858",2,5,"73","resight",FALSE
"1859",2,5,"524","resight",FALSE
"1860",2,5,"402","resight",FALSE
"1861",2,5,"451","resight",FALSE
"1862",2,5,"113","resight",FALSE
"1863",2,5,"417","resight",FALSE
"1864",2,5,"407","resight",FALSE
"1865",2,5,"245","resight",FALSE
"1866",2,5,"554","resight",FALSE
"1867",2,5,"10","resight",FALSE
"1868",2,5,"490","resight",FALSE
"1869",2,5,"523","resight",FALSE
"1870",2,5,"582","resight",FALSE
"1871",2,5,"483","resight",FALSE
"1872",2,5,"529","resight",FALSE
"1873",2,5,"576","resight",FALSE
"1874",2,5,"377","resight",FALSE
"1875",2,5,"506","resight",FALSE
"1876",2,5,"512","resight",FALSE
"1877",2,5,"567","resight",FALSE
"1878",2,5,"455","resight",FALSE
"1879",2,5,"448","resight",FALSE
"1880",2,5,"469","resight",FALSE
"1881",2,5,"391","resight",FALSE
"1882",2,5,"142","resight",FALSE
"1883",2,5,"75","resight",FALSE
"1884",2,5,"3","resight",FALSE
"1885",2,5,"88","resight",FALSE
"1886",2,5,"567","resight",FALSE
"1887",2,5,"17","resight",FALSE
"1888",2,5,"429","resight",FALSE
"1889",2,5,"563","resight",FALSE
"1890",2,5,"597","resight",FALSE
"1891",2,5,"427","resight",FALSE
"1892",2,5,"339","resight",FALSE
"1893",2,5,"441","resight",FALSE
"1894",2,5,"560","resight",FALSE
"1895",2,5,"43","resight",FALSE
"1896",2,5,"187","resight",FALSE
"1897",2,5,"549","resight",FALSE
"1898",2,5,"113","resight",FALSE
"1899",2,5,"291","resight",FALSE
"1900",2,5,"257","resight",FALSE
"1901",2,5,"527","resight",FALSE
"1902",2,5,"179","resight",FALSE
"1903",2,5,"258","resight",FALSE
"1904",2,5,"402","resight",FALSE
"1905",2,5,"521","resight",FALSE
"1906",2,5,"567","resight",FALSE
"1907",2,5,"102","resight",FALSE
"1908",2,5,"251","resight",FALSE
"1909",2,5,"316","resight",FALSE
"1910",2,5,"5","resight",FALSE
"1911",2,5,"27","resight",FALSE
"1912",2,5,"497","resight",FALSE
"1913",2,5,"598","resight",FALSE
"1914",2,5,"565","resight",FALSE
"1915",2,6,"43","resight",FALSE
"1916",2,6,"599","resight",FALSE
"1917",2,6,"600","resight",FALSE
"1918",2,6,"129","resight",FALSE
"1919",2,6,"601","resight",FALSE
"1920",2,6,"602","resight",FALSE
"1921",2,6,"603","resight",FALSE
"1922",2,6,"80","resight",FALSE
"1923",2,6,"604","resight",FALSE
"1924",2,6,"584","resight",FALSE
"1925",2,6,"605","resight",FALSE
"1926",2,6,"38","resight",FALSE
"1927",2,6,"606","resight",FALSE
"1928",2,6,"607","resight",FALSE
"1929",2,6,"69","resight",FALSE
"1930",2,6,"312","resight",FALSE
"1931",2,6,"608","resight",FALSE
"1932",2,6,"29","resight",FALSE
"1933",2,6,"602","resight",FALSE
"1934",2,6,"609","resight",FALSE
"1935",2,6,"257","resight",FALSE
"1936",2,6,"257","resight",FALSE
"1937",2,6,"610","resight",FALSE
"1938",2,6,"115","resight",FALSE
"1939",2,6,"611","resight",FALSE
"1940",2,6,"612","resight",FALSE
"1941",2,6,"613","resight",FALSE
"1942",2,6,"614","resight",FALSE
"1943",2,6,"347","resight",FALSE
"1944",2,6,"615","resight",FALSE
"1945",2,6,"616","resight",FALSE
"1946",2,6,"129","resight",FALSE
"1947",2,6,"617","resight",FALSE
"1948",2,6,"257","resight",FALSE
"1949",2,6,"618","resight",FALSE
"1950",2,6,"601","resight",FALSE
"1951",2,6,"619","resight",FALSE
"1952",2,6,"614","resight",FALSE
"1953",2,6,"176","resight",FALSE
"1954",2,6,"403","resight",FALSE
"1955",2,6,"234","resight",FALSE
"1956",2,6,"620","resight",FALSE
"1957",2,6,"621","resight",FALSE
"1958",2,6,"540","resight",FALSE
"1959",2,6,"80","resight",FALSE
"1960",2,6,"434","resight",FALSE
"1961",2,6,"241","resight",FALSE
"1962",2,6,"622","resight",FALSE
"1963",2,6,"415","resight",FALSE
"1964",2,6,"241","resight",FALSE
"1965",2,6,"257","resight",FALSE
"1966",2,6,"623","resight",FALSE
"1967",2,6,"584","resight",FALSE
"1968",2,6,"142","resight",FALSE
"1969",2,6,"624","resight",FALSE
"1970",2,6,"339","resight",FALSE
"1971",2,6,"551","resight",FALSE
"1972",2,6,"607","resight",FALSE
"1973",2,6,"29","resight",FALSE
"1974",2,6,"415","resight",FALSE
"1975",2,6,"129","resight",FALSE
"1976",2,6,"610","resight",FALSE
"1977",2,6,"139","resight",FALSE
"1978",2,6,"609","resight",FALSE
"1979",2,6,"29","resight",FALSE
"1980",2,6,"176","resight",FALSE
"1981",2,6,"312","resight",FALSE
"1982",2,6,"625","resight",FALSE
"1983",2,6,"616","resight",FALSE
"1984",2,6,"339","resight",FALSE
"1985",2,6,"210","resight",FALSE
"1986",2,6,"288","resight",FALSE
"1987",2,6,"339","resight",FALSE
"1988",2,6,"616","resight",FALSE
"1989",2,6,"91","resight",FALSE
"1990",2,6,"403","resight",FALSE
"1991",2,6,"171","resight",FALSE
"1992",2,6,"339","resight",FALSE
"1993",2,6,"288","resight",FALSE
"1994",2,6,"607","resight",FALSE
"1995",2,6,"129","resight",FALSE
"1996",2,6,"616","resight",FALSE
"1997",2,6,"607","resight",FALSE
"1998",2,6,"617","resight",FALSE
"1999",2,6,"171","resight",FALSE
"2000",2,6,"602","resight",FALSE
"2001",2,6,"608","resight",FALSE
"2002",2,6,"270","resight",FALSE
"2003",2,6,"608","resight",FALSE
"2004",2,6,"416","resight",FALSE
"2005",2,6,"533","resight",FALSE
"2006",2,6,"288","resight",FALSE
"2007",2,6,"536","resight",FALSE
"2008",2,6,"113","resight",FALSE
"2009",2,6,"257","resight",FALSE
"2010",2,6,"80","resight",FALSE
"2011",2,6,"258","resight",FALSE
"2012",2,6,"608","resight",FALSE
"2013",2,6,"38","resight",FALSE
"2014",2,6,"536","resight",FALSE
"2015",2,6,"626","resight",FALSE
"2016",2,6,"536","resight",FALSE
"2017",2,6,"604","resight",FALSE
"2018",2,6,"288","resight",FALSE
"2019",2,6,"434","resight",FALSE
"2020",2,6,"607","resight",FALSE
"2021",2,6,"312","resight",FALSE
"2022",2,6,"627","resight",FALSE
"2023",2,6,"607","resight",FALSE
"2024",2,6,"442","resight",FALSE
"2025",2,6,"608","resight",FALSE
"2026",2,6,"434","resight",FALSE
"2027",2,6,"608","resight",FALSE
"2028",2,6,"628","resight",FALSE
"2029",2,6,"616","resight",FALSE
"2030",2,6,"415","resight",FALSE
"2031",2,6,"611","resight",FALSE
"2032",2,6,"171","resight",FALSE
"2033",2,6,"607","resight",FALSE
"2034",2,6,"270","resight",FALSE
"2035",2,6,"629","resight",FALSE
"2036",2,6,"257","resight",FALSE
"2037",2,6,"139","resight",FALSE
"2038",2,6,"621","resight",FALSE
"2039",2,6,"630","resight",FALSE
"2040",2,6,"609","resight",FALSE
"2041",2,6,"370","resight",FALSE
"2042",2,6,"288","resight",FALSE
"2043",2,6,"580","resight",FALSE
"2044",2,6,"607","resight",FALSE
"2045",2,6,"288","resight",FALSE
"2046",2,6,"631","resight",FALSE
"2047",2,6,"139","resight",FALSE
"2048",2,6,"116","resight",FALSE
"2049",2,6,"121","resight",FALSE
"2050",2,6,"288","resight",FALSE
"2051",2,6,"607","resight",FALSE
"2052",2,6,"551","resight",FALSE
"2053",2,6,"536","resight",FALSE
"2054",2,6,"102","resight",FALSE
"2055",2,6,"608","resight",FALSE
"2056",2,6,"568","resight",FALSE
"2057",2,6,"612","resight",FALSE
"2058",2,6,"611","resight",FALSE
"2059",2,6,"139","resight",FALSE
"2060",2,6,"616","resight",FALSE
"2061",2,6,"620","resight",FALSE
"2062",2,6,"139","resight",FALSE
"2063",2,6,"257","resight",FALSE
"2064",2,6,"288","resight",FALSE
"2065",2,6,"602","resight",FALSE
"2066",2,6,"171","resight",FALSE
"2067",2,6,"540","resight",FALSE
"2068",2,6,"632","resight",FALSE
"2069",2,6,"607","resight",FALSE
"2070",2,6,"540","resight",FALSE
"2071",2,6,"602","resight",FALSE
"2072",2,6,"288","resight",FALSE
"2073",2,6,"622","resight",FALSE
"2074",2,6,"69","resight",FALSE
"2075",2,6,"38","resight",FALSE
"2076",2,6,"607","resight",FALSE
"2077",2,6,"633","resight",FALSE
"2078",2,6,"607","resight",FALSE
"2079",2,6,"540","resight",FALSE
"2080",2,6,"626","resight",FALSE
"2081",2,6,"616","resight",FALSE
"2082",2,6,"394","resight",FALSE
"2083",2,6,"607","resight",FALSE
"2084",2,6,"634","resight",FALSE
"2085",2,6,"129","resight",FALSE
"2086",2,6,"29","resight",FALSE
"2087",2,7,"624","resight",FALSE
"2088",2,7,"635","resight",FALSE
"2089",2,7,"292","resight",FALSE
"2090",2,7,"636","resight",FALSE
"2091",2,7,"257","resight",FALSE
"2092",2,7,"288","resight",FALSE
"2093",2,7,"637","resight",FALSE
"2094",2,7,"608","resight",FALSE
"2095",2,7,"163","resight",FALSE
"2096",2,7,"257","resight",FALSE
"2097",2,7,"608","resight",FALSE
"2098",2,7,"608","resight",FALSE
"2099",2,7,"49","resight",FALSE
"2100",2,7,"107","resight",FALSE
"2101",2,7,"637","resight",FALSE
"2102",2,7,"636","resight",FALSE
"2103",2,7,"637","resight",FALSE
"2104",2,7,"638","resight",FALSE
"2105",2,7,"475","resight",FALSE
"2106",2,7,"288","resight",FALSE
"2107",2,7,"181","resight",FALSE
"2108",2,7,"505","resight",FALSE
"2109",2,7,"639","resight",FALSE
"2110",2,7,"315","resight",FALSE
"2111",2,7,"640","resight",FALSE
"2112",2,7,"641","resight",FALSE
"2113",2,7,"257","resight",FALSE
"2114",2,7,"642","resight",FALSE
"2115",2,7,"292","resight",FALSE
"2116",2,8,"643","resight",FALSE
"2117",2,8,"643","resight",FALSE
"2118",2,8,"644","resight",FALSE
"2119",2,8,"637","resight",FALSE
"2120",2,8,"637","resight",FALSE
"2121",2,8,"181","resight",FALSE
"2122",2,9,"dummy","dummy",FALSE
"2123",2,NA,"556","capture",TRUE
"2124",2,NA,"645","capture",TRUE
"2125",2,NA,"646","capture",TRUE
"2126",2,NA,"647","capture",TRUE
"2127",2,NA,"648","capture",TRUE
"2128",2,NA,"649","capture",TRUE
"2129",2,NA,"541","capture",TRUE
"2130",2,NA,"650","capture",TRUE
"2131",2,NA,"651","capture",TRUE
"2132",2,NA,"630","capture",TRUE
"2133",2,NA,"652","capture",TRUE
"2134",2,NA,"653","capture",TRUE
"2135",2,NA,"654","capture",TRUE
"2136",2,NA,"655","capture",TRUE
"2137",2,NA,"656","capture",TRUE
"2138",2,NA,"531","capture",TRUE
"2139",2,NA,"657","capture",TRUE
"2140",2,NA,"658","capture",TRUE
"2141",2,NA,"659","capture",TRUE
"2142",2,NA,"549","capture",TRUE
"2143",2,NA,"660","capture",TRUE
"2144",2,NA,"542","capture",TRUE
"2145",2,NA,"661","capture",TRUE
"2146",2,NA,"662","capture",TRUE
"2147",2,NA,"663","capture",TRUE
"2148",2,NA,"571","capture",TRUE
"2149",2,NA,"664","capture",TRUE
"2150",2,NA,"665","capture",TRUE
"2151",2,NA,"666","capture",TRUE
"2152",2,NA,"667","capture",TRUE
"2153",2,NA,"668","capture",TRUE
"2154",2,NA,"669","capture",TRUE
"2155",2,NA,"544","capture",TRUE
"2156",2,NA,"670","capture",TRUE
"2157",2,NA,"671","capture",TRUE
"2158",2,NA,"672","capture",TRUE
"2159",2,NA,"673","capture",TRUE
"2160",2,NA,"674","capture",TRUE
"2161",2,NA,"675","capture",TRUE
"2162",2,NA,"676","capture",TRUE
"2163",2,NA,"677","capture",TRUE
"2164",2,NA,"585","capture",TRUE
"2165",2,NA,"678","capture",TRUE
"2166",2,NA,"679","capture",TRUE
"2167",2,NA,"680","capture",TRUE
"2168",2,NA,"629","capture",TRUE
"2169",2,NA,"681","capture",TRUE
"2170",2,NA,"563","capture",TRUE
"2171",2,NA,"682","capture",TRUE
"2172",2,NA,"623","capture",TRUE
"2173",2,NA,"683","capture",TRUE
"2174",2,NA,"684","capture",TRUE
"2175",2,NA,"685","capture",TRUE
"2176",2,NA,"686","capture",TRUE
"2177",2,NA,"687","capture",TRUE
"2178",2,NA,"688","capture",TRUE
"2179",2,NA,"612","capture",TRUE
"2180",2,NA,"689","capture",TRUE
"2181",2,NA,"690","capture",TRUE
"2182",2,NA,"616","capture",TRUE
"2183",2,NA,"572","capture",TRUE
"2184",2,NA,"691","capture",TRUE
"2185",2,NA,"692","capture",TRUE
"2186",2,NA,"693","capture",TRUE
"2187",2,NA,"694","capture",TRUE
"2188",2,NA,"695","capture",TRUE
"2189",2,NA,"696","capture",TRUE
"2190",2,NA,"697","capture",TRUE
"2191",2,NA,"698","capture",TRUE
"2192",2,NA,"699","capture",TRUE
"2193",2,NA,"568","capture",TRUE
"2194",2,NA,"700","capture",TRUE
"2195",2,NA,"701","capture",TRUE
"2196",2,NA,"702","capture",TRUE
"2197",2,NA,"703","capture",TRUE
"2198",2,NA,"704","capture",TRUE
"2199",2,NA,"705","capture",TRUE
"2200",2,NA,"706","capture",TRUE
"2201",2,NA,"546","capture",TRUE
"2202",2,NA,"707","capture",TRUE
"2203",2,NA,"708","capture",TRUE
"2204",2,NA,"709","capture",TRUE
"2205",2,NA,"710","capture",TRUE
"2206",2,NA,"711","capture",TRUE
"2207",2,NA,"712","capture",TRUE
"2208",2,NA,"713","capture",TRUE
"2209",2,NA,"714","capture",TRUE
"2210",2,NA,"715","capture",TRUE
"2211",2,NA,"716","capture",TRUE
"2212",2,NA,"717","capture",TRUE
"2213",2,NA,"718","capture",TRUE
"2214",2,NA,"719","capture",TRUE
"2215",2,NA,"720","capture",TRUE
"2216",2,NA,"721","capture",TRUE
"2217",2,NA,"722","capture",TRUE
"2218",3,1,"dummy","dummy",FALSE
"2219",3,2,"723","resight",FALSE
"2220",3,2,"724","resight",FALSE
"2221",3,2,"725","resight",FALSE
"2222",3,2,"562","resight",FALSE
"2223",3,2,"726","resight",FALSE
"2224",3,2,"727","resight",FALSE
"2225",3,2,"728","resight",FALSE
"2226",3,2,"729","resight",FALSE
"2227",3,2,"730","resight",FALSE
"2228",3,2,"731","resight",FALSE
"2229",3,2,"418","resight",FALSE
"2230",3,2,"732","resight",FALSE
"2231",3,2,"725","resight",FALSE
"2232",3,2,"733","resight",FALSE
"2233",3,2,"723","resight",FALSE
"2234",3,2,"734","resight",FALSE
"2235",3,2,"735","resight",FALSE
"2236",3,2,"731","resight",FALSE
"2237",3,2,"736","resight",FALSE
"2238",3,2,"737","resight",FALSE
"2239",3,2,"206","resight",FALSE
"2240",3,2,"723","resight",FALSE
"2241",3,2,"738","resight",FALSE
"2242",3,2,"206","resight",FALSE
"2243",3,2,"739","resight",FALSE
"2244",3,2,"740","resight",FALSE
"2245",3,3,"741","resight",FALSE
"2246",3,3,"742","resight",FALSE
"2247",3,3,"743","resight",FALSE
"2248",3,3,"740","resight",FALSE
"2249",3,3,"744","resight",FALSE
"2250",3,3,"738","resight",FALSE
"2251",3,3,"745","resight",FALSE
"2252",3,3,"746","resight",FALSE
"2253",3,3,"747","resight",FALSE
"2254",3,3,"748","resight",FALSE
"2255",3,3,"749","resight",FALSE
"2256",3,3,"750","resight",FALSE
"2257",3,3,"195","resight",FALSE
"2258",3,3,"751","resight",FALSE
"2259",3,3,"206","resight",FALSE
"2260",3,3,"752","resight",FALSE
"2261",3,3,"393","resight",FALSE
"2262",3,3,"753","resight",FALSE
"2263",3,3,"754","resight",FALSE
"2264",3,3,"727","resight",FALSE
"2265",3,3,"755","resight",FALSE
"2266",3,3,"756","resight",FALSE
"2267",3,3,"757","resight",FALSE
"2268",3,3,"758","resight",FALSE
"2269",3,3,"759","resight",FALSE
"2270",3,3,"760","resight",FALSE
"2271",3,3,"761","resight",FALSE
"2272",3,3,"418","resight",FALSE
"2273",3,3,"762","resight",FALSE
"2274",3,3,"763","resight",FALSE
"2275",3,3,"764","resight",FALSE
"2276",3,3,"757","resight",FALSE
"2277",3,3,"729","resight",FALSE
"2278",3,3,"66","resight",FALSE
"2279",3,3,"606","resight",FALSE
"2280",3,3,"765","resight",FALSE
"2281",3,3,"185","resight",FALSE
"2282",3,3,"766","resight",FALSE
"2283",3,3,"730","resight",FALSE
"2284",3,3,"767","resight",FALSE
"2285",3,3,"768","resight",FALSE
"2286",3,3,"769","resight",FALSE
"2287",3,3,"770","resight",FALSE
"2288",3,3,"481","resight",FALSE
"2289",3,3,"771","resight",FALSE
"2290",3,3,"737","resight",FALSE
"2291",3,3,"755","resight",FALSE
"2292",3,3,"751","resight",FALSE
"2293",3,3,"757","resight",FALSE
"2294",3,3,"772","resight",FALSE
"2295",3,3,"725","resight",FALSE
"2296",3,3,"753","resight",FALSE
"2297",3,3,"757","resight",FALSE
"2298",3,3,"66","resight",FALSE
"2299",3,3,"773","resight",FALSE
"2300",3,3,"774","resight",FALSE
"2301",3,3,"745","resight",FALSE
"2302",3,3,"761","resight",FALSE
"2303",3,3,"775","resight",FALSE
"2304",3,3,"776","resight",FALSE
"2305",3,3,"777","resight",FALSE
"2306",3,3,"778","resight",FALSE
"2307",3,3,"320","resight",FALSE
"2308",3,3,"764","resight",FALSE
"2309",3,3,"779","resight",FALSE
"2310",3,3,"780","resight",FALSE
"2311",3,3,"764","resight",FALSE
"2312",3,3,"779","resight",FALSE
"2313",3,3,"781","resight",FALSE
"2314",3,3,"782","resight",FALSE
"2315",3,3,"763","resight",FALSE
"2316",3,3,"783","resight",FALSE
"2317",3,3,"779","resight",FALSE
"2318",3,3,"774","resight",FALSE
"2319",3,3,"66","resight",FALSE
"2320",3,3,"784","resight",FALSE
"2321",3,3,"758","resight",FALSE
"2322",3,3,"785","resight",FALSE
"2323",3,3,"786","resight",FALSE
"2324",3,3,"551","resight",FALSE
"2325",3,3,"787","resight",FALSE
"2326",3,3,"788","resight",FALSE
"2327",3,3,"725","resight",FALSE
"2328",3,3,"763","resight",FALSE
"2329",3,3,"779","resight",FALSE
"2330",3,3,"789","resight",FALSE
"2331",3,3,"784","resight",FALSE
"2332",3,3,"790","resight",FALSE
"2333",3,3,"791","resight",FALSE
"2334",3,3,"725","resight",FALSE
"2335",3,3,"792","resight",FALSE
"2336",3,3,"793","resight",FALSE
"2337",3,3,"794","resight",FALSE
"2338",3,3,"795","resight",FALSE
"2339",3,3,"796","resight",FALSE
"2340",3,3,"797","resight",FALSE
"2341",3,3,"729","resight",FALSE
"2342",3,3,"756","resight",FALSE
"2343",3,3,"798","resight",FALSE
"2344",3,3,"66","resight",FALSE
"2345",3,3,"799","resight",FALSE
"2346",3,3,"732","resight",FALSE
"2347",3,3,"788","resight",FALSE
"2348",3,3,"776","resight",FALSE
"2349",3,3,"755","resight",FALSE
"2350",3,3,"800","resight",FALSE
"2351",3,3,"801","resight",FALSE
"2352",3,3,"802","resight",FALSE
"2353",3,3,"740","resight",FALSE
"2354",3,3,"734","resight",FALSE
"2355",3,3,"727","resight",FALSE
"2356",3,3,"763","resight",FALSE
"2357",3,3,"803","resight",FALSE
"2358",3,3,"799","resight",FALSE
"2359",3,3,"763","resight",FALSE
"2360",3,3,"804","resight",FALSE
